-- League --	--- FA Cup ---	---- Other ----

1968/69
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
BATES, Mick	Midfielder	
										
BELFITT, Rod	Forward	
										
BREMNER, Billy	Midfielder	
										
CHARLTON, Jack	Central Defender	
										
COOPER, Terry	Full Back	
										
GILES, Johnny	Midfielder	
										
GRAY, Eddie	Winger	
										
GREENHOFF, Jimmy	Forward	
										
HIBBITT, Terry	Winger	
										
HUNTER, Norman	Central Defender	
										
JOHANNESON, Albert	Winger	
										
JONES, Mick	Forward	
										
LORIMER, Peter	Forward	
										
MADELEY, Paul	Central Defender	
										
MALT, Bobby	Forward	
										
O'GRADY, Mike	Winger	
										
REANEY, Paul	Full Back	
										
SPRAKE, Gary	Goalkeeper	
										
YORATH, Terry	Midfielder	
