Nation,Name,Position,App,Gls,Pen,App,Gls,Pen,App,Gls,Pen
,,,League,League,League,FA Cup,FA Cup,FA Cup,Other,Other,Other
,"BARRETT, Les ",Winger,40,8,0,3,0,0,6,2,0
,"BROWN, Stan ",Midfielder,42,1,0,3,0,0,6,0,0
,"BYRNE, Johnny ",Forward,4+1,0,0,0,0,0,0,0,0
,"CALLAGHAN, Fred ",Full Back,35,0,0,3,0,0,6,1,0
,"CLARKE, Allan ",Forward,36,20,0,3,2,1,6,5,0
,"COHEN, George ",Full Back,17,0,0,0,0,0,5,0,0
,"CONWAY, Jim ",Winger,42,4,0,3,0,0,6,0,0
,"CUNNINGHAM, Hugh ",Midfielder,0+1,0,0,0,0,0,0,0,0
,"DEMPSEY, John ",Central Defender,38,1,0,3,0,0,6,0,0
,"DRAKE, Bobby ",Full Back,1,0,0,0,0,0,0,0,0
,"EARLE, Steve ",Forward,26+1,5,0,3,0,0,5,3,0
,"GILROY, Joe ",Forward,18,7,0,2,1,0,2,2,0
,"HAYNES, Johnny ",Midfielder,34,5,1,3,1,0,5,1,0
,"HILL, Henry ",Midfielder,0,0,0,0,0,0,0,0,0
,"KERRIGAN, Don ",Forward,1,0,0,0,0,0,0,0,0
,"MACEDO, Tony ",Goalkeeper,18,0,0,3,0,0,3,0,0
,"MATTHEWSON, Reg ",Central Defender,10,0,0,0,0,0,0,0,0
,"MCCLELLAND, Jack ",Goalkeeper,8,0,0,0,0,0,1,0,0
,"MEALAND, Barry ",Full Back,8+1,0,0,0,0,0,1,0,0
,"MOSS, Bobby ",Winger,8+1,3,0,0,0,0,1,0,0
,"MULLAN, Brendan ",Forward,0+2,0,0,0,0,0,0,0,0
,"MURRAY, Ivan ",Central Defender,2,0,0,0,0,0,0,0,0
,"NICHOLS, Brian ",Full Back,13+1,1,0,1+1,0,0,0,0,0
,"O'CONNOR, Turlough ",Forward,1,0,0,0,0,0,0,0,0
,"PARMENTER, Terry ",Winger,8,0,0,0+1,0,0,0,0,0
,"PEARSON, Mark ",Midfielder,9+2,1,0,0,0,0,2,0,0
,"PENTECOST, Mike ",Full Back,2,0,0,0,0,0,0,0,0
,"RYAN, John ",Full Back,20+4,0,0,3,0,0,3,0,0
,"SALVAGE, Barry ",Winger,5,0,0,0,0,0,0,0,0
,"SEYMOUR, Ian ",Goalkeeper,16,0,0,0,0,0,2,0,0
,"SYMONDS, Tony ",Wing Half,0,0,0,0,0,0,0,0,0
