-- League --	--- FA Cup ---	---- Other ----

1970/71
Position	App	Gls	Pen	App	Gls	Pen	App	Gls	Pen

										
AINSCOW, Alan 	Midfielder	0	0	0	0	0	0	3	0	0
										
ALCOCK, Terry 	Central Defender	21	0	0	0	0	0	5+1	1	0
										
ARMFIELD, Jimmy 	Full Back	27	0	0	2	0	0	1	0	0
										
BENTLEY, Bill 	Full Back	32+2	0	0	0	0	0	4	2	0
										
BLACKLAW, Adam 	Goalkeeper	1	0	0	0	0	0	0	0	0
										
BROWN, Ronnie 	Winger	4+1	1	0	0	0	0	0	0	0
										
BURNS, Micky 	Forward	26+4	10	0	1	0	0	6	3	0
										
BURRIDGE, John 	Goalkeeper	3	0	0	0	0	0	5	0	0
										
COLEMAN, Tony 	Winger	17	0	0	2	0	0	2	1	0
										
CRAVEN, John 	Midfielder	39+1	8	0	2	1	0	7	1	0
										
GREEN, Tony 	Midfielder	28+1	3	0	2	2	0	4	0	0
										
GREGSON, Peter 	Goalkeeper	0	0	0	0	0	0	0	0	0
										
HATTON, Dave 	Central Defender	36	0	0	2	0	0	7	0	0
										
HUGHES, John 	Winger	3+2	0	0	0	0	0	0	0	0
										
HUTCHISON, Tommy 	Winger	38	1	0	1	0	0	7	2	0
										
JAMES, Glyn 	Central Defender	35+1	1	0	2	0	0	3	0	0
										
JOHNSTON, Johnny 	Midfielder	10+3	0	0	0	0	0	1+3	0	0
										
KEMP, Fred 	Midfielder	17	1	0	2	0	0	0	0	0
										
MCGROTTY, Willie 	Winger	2+1	1	0	0	0	0	2	0	0
										
MCNICHOLAS, John 	Midfielder	0+1	0	0	0	0	0	0+1	0	0
										
MOWBRAY, Harry 	Full Back	25+1	0	0	2	1	0	1	0	0
										
MURRAY, John 	Winger	1+2	0	0	0	0	0	0	0	0
										
NATTRESS, Clive 	Full Back	0	0	0	0	0	0	0	0	0
										
NICHOLSON, Peter 	Full Back	3+3	0	0	0	0	0	2+1	1	0
										
PICKERING, Fred 	Forward	14+1	7	0	1	0	0	1	0	0
										
RAMSBOTTOM, Neil 	Goalkeeper	8	0	0	0	0	0	0	0	0
										
ROWE, Graham 	Midfielder	5	0	0	0	0	0	1	1	0
										
SUDDABY, Peter 	Central Defender	12	0	0	1	0	0	5	1	0
										
SUDDICK, Alan 	Midfielder	16+4	1	0	0+1	0	0	7	2	0
										
TAYLOR, Alan 	Goalkeeper	9	0	0	2	0	0	0	0	0
										
THOMSON, Harry 	Goalkeeper	21	0	0	0	0	0	2	0	0
										
WANN, Dennis 	Winger	9+1	0	0	0	0	0	1+2	1	0
